entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,same_bar_stop_target_ambiguity,candidate_id,instrument,family,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,signal_time,signal_available_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-04-06 10:03:00-04:00,24355.75,2026-04-06 13:12:00-04:00,24245.25,target,24478.4625,24245.25,221.0,189,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-06 10:00:00-04:00,2026-04-06 10:03:00-04:00,2026-04-06,short,or_failure_short,2.74,3.74,218.26,217.26,discovery,10:03
2026-04-07 10:24:00-04:00,24119.75,2026-04-07 10:51:00-04:00,24053.1625,stop,24053.1625,24303.25,-133.1750000000029,27,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-07 10:21:00-04:00,2026-04-07 10:24:00-04:00,2026-04-07,long,or_failure_long,2.74,3.74,-135.91500000000292,-136.91500000000292,discovery,10:24
2026-04-08 10:09:00-04:00,25068.0,2026-04-08 10:52:00-04:00,24999.6375,stop,24999.6375,25251.75,-136.72499999999854,43,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-08 10:06:00-04:00,2026-04-08 10:09:00-04:00,2026-04-08,long,or_failure_long,2.74,3.74,-139.46499999999855,-140.46499999999855,discovery,10:09
2026-04-08 11:48:00-04:00,25075.0,2026-04-08 14:50:00-04:00,24999.6375,stop,24999.6375,25251.75,-150.72499999999854,182,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-08 11:45:00-04:00,2026-04-08 11:48:00-04:00,2026-04-08,long,or_failure_long,2.74,3.74,-153.46499999999855,-154.46499999999855,discovery,11:48
2026-04-09 10:12:00-04:00,25017.75,2026-04-09 10:27:00-04:00,24967.9625,stop,24967.9625,25112.75,-99.57499999999709,15,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-09 10:09:00-04:00,2026-04-09 10:12:00-04:00,2026-04-09,long,or_failure_long,2.74,3.74,-102.31499999999708,-103.31499999999708,discovery,10:12
2026-04-09 10:51:00-04:00,25018.5,2026-04-09 11:32:00-04:00,25112.75,target,24967.9625,25112.75,188.5,41,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-09 10:48:00-04:00,2026-04-09 10:51:00-04:00,2026-04-09,long,or_failure_long,2.74,3.74,185.76,184.76,discovery,10:51
2026-04-10 10:03:00-04:00,25294.25,2026-04-10 10:32:00-04:00,25372.0,target,25261.3,25372.0,155.5,29,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-10 10:00:00-04:00,2026-04-10 10:03:00-04:00,2026-04-10,long,or_failure_long,2.74,3.74,152.76,151.76,discovery,10:03
2026-04-10 10:33:00-04:00,25360.0,2026-04-10 11:40:00-04:00,25290.0,target,25400.7,25290.0,140.0,67,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-10 10:30:00-04:00,2026-04-10 10:33:00-04:00,2026-04-10,short,or_failure_short,2.74,3.74,137.26,136.26,discovery,10:33
2026-04-13 10:03:00-04:00,25303.25,2026-04-13 12:25:00-04:00,25364.1875,stop,25364.1875,25160.0,-121.875,142,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-13 10:00:00-04:00,2026-04-13 10:03:00-04:00,2026-04-13,short,or_failure_short,2.74,3.74,-124.615,-125.615,discovery,10:03
2026-04-14 10:12:00-04:00,25755.5,2026-04-14 10:28:00-04:00,25801.55,stop,25801.55,25655.75,-92.09999999999854,16,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-14 10:09:00-04:00,2026-04-14 10:12:00-04:00,2026-04-14,short,or_failure_short,2.74,3.74,-94.83999999999854,-95.83999999999854,discovery,10:12
2026-04-15 10:06:00-04:00,26073.0,2026-04-15 10:17:00-04:00,26105.2625,stop,26105.2625,25982.75,-64.52500000000146,11,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-15 10:03:00-04:00,2026-04-15 10:06:00-04:00,2026-04-15,short,or_failure_short,2.74,3.74,-67.26500000000145,-68.26500000000145,discovery,10:06
2026-04-17 10:24:00-04:00,26732.0,2026-04-17 10:33:00-04:00,26777.325,stop,26777.325,26629.5,-90.65000000000146,9,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-17 10:21:00-04:00,2026-04-17 10:24:00-04:00,2026-04-17,short,or_failure_short,2.74,3.74,-93.39000000000145,-94.39000000000145,discovery,10:24
2026-04-20 10:33:00-04:00,26724.0,2026-04-20 10:51:00-04:00,26677.5,stop,26677.5,26826.0,-93.0,18,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-20 10:30:00-04:00,2026-04-20 10:33:00-04:00,2026-04-20,long,or_failure_long,2.74,3.74,-95.74,-96.74,discovery,10:33
2026-04-21 10:03:00-04:00,26837.25,2026-04-21 10:17:00-04:00,26882.175,stop,26882.175,26726.25,-89.84999999999854,14,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-21 10:00:00-04:00,2026-04-21 10:03:00-04:00,2026-04-21,short,or_failure_short,2.74,3.74,-92.58999999999854,-93.58999999999854,discovery,10:03
2026-04-21 10:21:00-04:00,26832.25,2026-04-21 11:00:00-04:00,26726.25,target,26882.175,26726.25,212.0,39,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-21 10:18:00-04:00,2026-04-21 10:21:00-04:00,2026-04-21,short,or_failure_short,2.74,3.74,209.26,208.26,discovery,10:21
2026-04-22 10:03:00-04:00,26885.0,2026-04-22 10:14:00-04:00,26922.1625,stop,26922.1625,26807.75,-74.32499999999709,11,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-22 10:00:00-04:00,2026-04-22 10:03:00-04:00,2026-04-22,short,or_failure_short,2.74,3.74,-77.06499999999708,-78.06499999999708,discovery,10:03
2026-04-23 11:00:00-04:00,27094.0,2026-04-23 11:32:00-04:00,27150.975,stop,27150.975,26964.0,-113.94999999999709,32,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-23 10:57:00-04:00,2026-04-23 11:00:00-04:00,2026-04-23,short,or_failure_short,2.74,3.74,-116.68999999999708,-117.68999999999708,discovery,11:00
2026-04-23 11:48:00-04:00,27100.5,2026-04-23 13:09:00-04:00,26964.0,target,27150.975,26964.0,273.0,81,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-23 11:45:00-04:00,2026-04-23 11:48:00-04:00,2026-04-23,short,or_failure_short,2.74,3.74,270.26,269.26,discovery,11:48
2026-04-24 10:15:00-04:00,27234.25,2026-04-24 11:09:00-04:00,27305.8375,stop,27305.8375,27130.0,-143.1750000000029,54,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-24 10:12:00-04:00,2026-04-24 10:15:00-04:00,2026-04-24,short,or_failure_short,2.74,3.74,-145.91500000000292,-146.91500000000292,discovery,10:15
2026-04-28 10:42:00-04:00,27085.75,2026-04-28 15:55:00-04:00,27168.0,time_flatten,27005.725,27250.75,164.5,313,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-28 10:39:00-04:00,2026-04-28 10:42:00-04:00,2026-04-28,long,or_failure_long,2.74,3.74,161.76,160.76,discovery,10:42
2026-04-29 10:24:00-04:00,27234.25,2026-04-29 10:29:00-04:00,27276.8,stop,27276.8,27124.25,-85.09999999999854,5,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-29 10:21:00-04:00,2026-04-29 10:24:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-87.83999999999854,-88.83999999999854,discovery,10:24
2026-04-29 11:15:00-04:00,27230.5,2026-04-29 11:26:00-04:00,27276.8,stop,27276.8,27124.25,-92.59999999999854,11,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-29 11:12:00-04:00,2026-04-29 11:15:00-04:00,2026-04-29,short,or_failure_short,2.74,3.74,-95.33999999999854,-96.33999999999854,discovery,11:15
2026-04-30 10:12:00-04:00,27213.75,2026-04-30 13:30:00-04:00,27490.75,target,27104.3125,27490.75,554.0,198,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-04-30 10:09:00-04:00,2026-04-30 10:12:00-04:00,2026-04-30,long,or_failure_long,2.74,3.74,551.26,550.26,discovery,10:12
2026-05-01 10:03:00-04:00,27885.25,2026-05-01 15:55:00-04:00,27846.0,time_flatten,27982.875,27615.0,78.5,352,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-01 10:00:00-04:00,2026-05-01 10:03:00-04:00,2026-05-01,short,or_failure_short,2.74,3.74,75.76,74.76,discovery,10:03
2026-05-04 10:03:00-04:00,27883.75,2026-05-04 10:43:00-04:00,27928.7375,stop,27928.7375,27808.25,-89.97499999999854,40,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-04 10:00:00-04:00,2026-05-04 10:03:00-04:00,2026-05-04,short,or_failure_short,2.74,3.74,-92.71499999999854,-93.71499999999854,discovery,10:03
2026-05-04 11:00:00-04:00,27882.25,2026-05-04 11:19:00-04:00,27808.25,target,27928.7375,27808.25,148.0,19,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-04 10:57:00-04:00,2026-05-04 11:00:00-04:00,2026-05-04,short,or_failure_short,2.74,3.74,145.26,144.26,discovery,11:00
2026-05-05 10:39:00-04:00,28098.25,2026-05-05 13:51:00-04:00,28161.525,stop,28161.525,27970.5,-126.55000000000291,192,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-05 10:36:00-04:00,2026-05-05 10:39:00-04:00,2026-05-05,short,or_failure_short,2.74,3.74,-129.29000000000292,-130.29000000000292,discovery,10:39
2026-05-07 12:00:00-04:00,28784.75,2026-05-07 12:12:00-04:00,28708.0,target,28835.9125,28708.0,153.5,12,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-07 11:57:00-04:00,2026-05-07 12:00:00-04:00,2026-05-07,short,or_failure_short,2.74,3.74,150.76,149.76,discovery,12:00
2026-05-08 10:09:00-04:00,29103.5,2026-05-08 11:36:00-04:00,29197.2875,stop,29197.2875,28863.5,-187.5749999999971,87,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-08 10:06:00-04:00,2026-05-08 10:09:00-04:00,2026-05-08,short,or_failure_short,2.74,3.74,-190.3149999999971,-191.3149999999971,discovery,10:09
2026-05-11 10:30:00-04:00,29285.5,2026-05-11 11:30:00-04:00,29437.25,target,29225.3,29437.25,303.5,60,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-11 10:27:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11,long,or_failure_long,2.74,3.74,300.76,299.76,discovery,10:30
2026-05-11 11:33:00-04:00,29417.5,2026-05-11 15:55:00-04:00,29419.0,time_flatten,29492.2,29280.25,-3.0,262,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-11 11:30:00-04:00,2026-05-11 11:33:00-04:00,2026-05-11,short,or_failure_short,2.74,3.74,-5.74,-6.74,discovery,11:33
2026-05-12 10:03:00-04:00,29125.5,2026-05-12 10:30:00-04:00,29049.7125,stop,29049.7125,29295.75,-151.5749999999971,27,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-12 10:00:00-04:00,2026-05-12 10:03:00-04:00,2026-05-12,long,or_failure_long,2.74,3.74,-154.3149999999971,-155.3149999999971,discovery,10:03
2026-05-14 10:42:00-04:00,29681.5,2026-05-14 11:20:00-04:00,29765.5125,stop,29765.5125,29454.0,-168.02500000000146,38,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-14 10:39:00-04:00,2026-05-14 10:42:00-04:00,2026-05-14,short,or_failure_short,2.74,3.74,-170.76500000000146,-171.76500000000146,discovery,10:42
2026-05-15 10:51:00-04:00,29276.0,2026-05-15 11:22:00-04:00,29362.5375,stop,29362.5375,29089.5,-173.0749999999971,31,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-15 10:48:00-04:00,2026-05-15 10:51:00-04:00,2026-05-15,short,or_failure_short,2.74,3.74,-175.8149999999971,-176.8149999999971,discovery,10:51
2026-05-15 11:45:00-04:00,29285.25,2026-05-15 13:14:00-04:00,29362.5375,stop,29362.5375,29089.5,-154.5749999999971,89,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-15 11:42:00-04:00,2026-05-15 11:45:00-04:00,2026-05-15,short,or_failure_short,2.74,3.74,-157.3149999999971,-158.3149999999971,discovery,11:45
2026-05-18 10:09:00-04:00,29244.0,2026-05-18 10:33:00-04:00,29056.625,stop,29056.625,29357.0,-374.75,24,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-18 10:06:00-04:00,2026-05-18 10:09:00-04:00,2026-05-18,long,or_failure_long,2.74,3.74,-377.49,-378.49,discovery,10:09
2026-05-19 11:39:00-04:00,28855.5,2026-05-19 13:09:00-04:00,29068.0,target,28765.2625,29068.0,425.0,90,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-19 11:36:00-04:00,2026-05-19 11:39:00-04:00,2026-05-19,long,or_failure_long,2.74,3.74,422.26,421.26,discovery,11:39
2026-05-20 10:15:00-04:00,29088.0,2026-05-20 10:16:00-04:00,29195.25,target,28962.375,29195.25,214.5,1,0,MNQ_opening_range_failure_or30_tf3_opposite_max2,MNQ,opening_range_failure,opening_range_failure,or30_tf3_opposite_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,robustness_confirmation,min_range=10.0;or_minutes=30;target=opposite,2026-05-20 10:12:00-04:00,2026-05-20 10:15:00-04:00,2026-05-20,long,or_failure_long,2.74,3.74,211.76,210.76,discovery,10:15
